Time;Type;Volume;Symbol;Price;S/L;T/P;Time;Price;Commission;Swap;Profit;Comment
2015.05.13 11:37:17;Sell;0.21;EURUSD;1.12342;;1.12292;2015.05.13 12:01:14;1.12292;;;10.50;[tp]
2015.05.13 11:01:46;Sell;0.40;GBPUSD;1.56821;;1.56689;2015.05.13 11:08:16;1.56689;;;52.80;[tp]
2015.05.13 11:00:01;Sell;0.29;GBPUSD;1.56805;;1.56689;2015.05.13 11:08:16;1.56689;;;33.64;[tp]
2015.05.13 10:59:01;Sell;0.21;GBPUSD;1.56754;;1.56689;2015.05.13 11:08:16;1.56689;;;13.65;[tp]
2015.05.13 10:07:14;Buy;0.79;GBPUSD;1.56405;;1.56580;2015.05.13 10:16:17;1.56580;;;138.25;[tp]
2015.05.13 10:06:07;Buy;0.57;GBPUSD;1.56441;;1.56580;2015.05.13 10:16:17;1.56580;;;79.23;[tp]
2015.05.13 09:56:02;Buy;0.40;GBPUSD;1.56523;;1.56580;2015.05.13 10:16:17;1.56580;;;22.80;[tp]
2015.05.13 09:53:04;Buy;0.29;GBPUSD;1.56581;;1.56580;2015.05.13 10:16:17;1.56580;;;-0.29;[tp]
2015.05.13 09:52:05;Buy;0.21;GBPUSD;1.56639;;1.56580;2015.05.13 10:16:17;1.56580;;;-12.39;[tp]
2015.05.13 09:33:15;Sell;0.21;EURUSD;1.12422;;1.12242;2015.05.13 09:44:35;1.12242;;;37.80;[tp]
2015.05.13 08:30:02;Buy;0.40;EURUSD;1.12252;;1.12344;2015.05.13 08:37:06;1.12344;;;36.80;[tp]
2015.05.13 08:29:01;Buy;0.29;EURUSD;1.12248;;1.12344;2015.05.13 08:37:06;1.12344;;;27.84;[tp]
2015.05.13 08:27:04;Buy;0.21;EURUSD;1.12268;;1.12344;2015.05.13 08:37:06;1.12344;;;15.96;[tp]
2015.05.13 07:29:00;Sell;0.21;GBPUSD;1.56994;;1.56870;2015.05.13 07:30:32;1.56870;;;26.04;[tp]
2015.05.13 07:08:00;Buy;0.29;EURUSD;1.12409;;1.12507;2015.05.13 07:16:22;1.12507;;;28.42;[tp]
2015.05.13 07:03:11;Buy;0.21;EURUSD;1.12420;;1.12507;2015.05.13 07:16:22;1.12507;;;18.27;[tp]
2015.05.13 03:57:03;Sell;0.21;USDJPY;119.949;;119.849;2015.05.13 06:56:54;119.849;;;17.52;[tp]
2015.05.13 06:01:08;Buy;0.21;EURUSD;1.12300;;1.12434;2015.05.13 06:27:55;1.12434;;;28.14;[tp]
2015.05.13 04:25:07;Sell;0.57;GBPUSD;1.56875;;1.56774;2015.05.13 05:41:50;1.56774;;;57.57;[tp]
2015.05.13 04:23:04;Sell;0.40;GBPUSD;1.56866;;1.56774;2015.05.13 05:41:50;1.56774;;;36.80;[tp]
2015.05.13 04:15:02;Sell;0.29;GBPUSD;1.56843;;1.56774;2015.05.13 05:41:50;1.56774;;;20.01;[tp]
2015.05.13 03:06:01;Sell;0.21;GBPUSD;1.56817;;1.56774;2015.05.13 05:41:50;1.56774;;;9.03;[tp]
2015.05.13 00:54:03;Sell;0.79;EURUSD;1.12317;;1.12227;2015.05.13 01:20:35;1.12227;;;71.10;[tp]
2015.05.13 00:24:05;Sell;0.57;EURUSD;1.12305;;1.12227;2015.05.13 01:20:35;1.12227;;;44.46;[tp]
2015.05.13 00:22:03;Sell;0.40;EURUSD;1.12288;;1.12227;2015.05.13 01:20:35;1.12227;;;24.40;[tp]
2015.05.13 00:21:02;Sell;0.29;EURUSD;1.12267;;1.12227;2015.05.13 01:20:35;1.12227;;;11.60;[tp]
2015.05.13 00:20:03;Sell;0.21;EURUSD;1.12256;;1.12227;2015.05.13 01:20:35;1.12227;;;6.09;[tp]
2015.05.12 19:11:03;Buy;0.29;USDJPY;119.812;;119.917;2015.05.12 20:33:46;119.917;;;25.39;[tp]
2015.05.12 19:04:08;Buy;0.21;USDJPY;119.842;;119.917;2015.05.12 20:33:46;119.917;;;13.13;[tp]
2015.05.12 18:20:09;Sell;0.40;USDJPY;119.981;;119.897;2015.05.12 18:58:53;119.897;;;28.02;[tp]
2015.05.12 18:04:05;Sell;0.29;USDJPY;119.967;;119.897;2015.05.12 18:58:53;119.897;;;16.93;[tp]
2015.05.12 18:01:17;Sell;0.21;USDJPY;119.955;;119.897;2015.05.12 18:58:53;119.897;;;10.16;[tp]
2015.05.12 18:18:02;Buy;0.57;GBPUSD;1.56745;;1.56849;2015.05.12 18:26:56;1.56849;;;59.28;[tp]
2015.05.12 18:12:04;Buy;0.40;GBPUSD;1.56769;;1.56849;2015.05.12 18:26:56;1.56849;;;32.00;[tp]
2015.05.12 17:43:03;Buy;0.29;GBPUSD;1.56786;;1.56849;2015.05.12 18:26:56;1.56849;;;18.27;[tp]
2015.05.12 17:40:03;Buy;0.21;GBPUSD;1.56825;;1.56849;2015.05.12 18:26:56;1.56849;;;5.04;[tp]
2015.05.12 15:41:05;Buy;0.57;USDJPY;119.818;;119.920;2015.05.12 17:48:08;119.920;;;48.48;[tp]
2015.05.12 15:40:01;Buy;0.40;USDJPY;119.848;;119.920;2015.05.12 17:48:08;119.920;;;24.02;[tp]
2015.05.12 15:38:03;Buy;0.29;USDJPY;119.870;;119.920;2015.05.12 17:48:08;119.920;;;12.09;[tp]
2015.05.12 15:03:01;Buy;0.21;USDJPY;119.881;;119.920;2015.05.12 17:48:08;119.920;;;6.83;[tp]
2015.05.12 16:21:05;Sell;1.11;GBPUSD;1.57030;;1.56905;2015.05.12 16:47:50;1.56905;;;138.75;[tp]
2015.05.12 16:18:01;Sell;0.79;GBPUSD;1.56992;;1.56905;2015.05.12 16:47:50;1.56905;;;68.73;[tp]
2015.05.12 16:17:08;Sell;0.57;GBPUSD;1.56952;;1.56905;2015.05.12 16:47:50;1.56905;;;26.79;[tp]
2015.05.12 16:14:01;Sell;0.40;GBPUSD;1.56924;;1.56905;2015.05.12 16:47:50;1.56905;;;7.60;[tp]
2015.05.12 16:12:06;Sell;0.29;GBPUSD;1.56908;;1.56905;2015.05.12 16:47:50;1.56905;;;0.87;[tp]
2015.05.12 16:11:06;Sell;0.21;GBPUSD;1.56901;;1.56905;2015.05.12 16:47:50;1.56905;;;-0.84;[tp]
2015.05.12 15:32:21;Buy;0.29;EURUSD;1.12294;;1.12427;2015.05.12 15:43:22;1.12427;;;38.57;[tp]
2015.05.12 15:07:01;Buy;0.21;EURUSD;1.12338;;1.12427;2015.05.12 15:43:22;1.12427;;;18.69;[tp]
2015.05.12 14:50:04;Buy;0.21;GBPUSD;1.56476;;1.56584;2015.05.12 14:56:15;1.56584;;;22.68;[tp]
2015.05.12 14:20:05;Sell;0.40;EURUSD;1.12618;;1.12474;2015.05.12 14:33:56;1.12474;;;57.60;[tp]
2015.05.12 13:45:13;Sell;0.29;EURUSD;1.12605;;1.12474;2015.05.12 14:33:56;1.12474;;;37.99;[tp]
2015.05.12 13:44:02;Sell;0.21;EURUSD;1.12502;;1.12474;2015.05.12 14:33:56;1.12474;;;5.88;[tp]
2015.05.12 12:57:05;Sell;0.79;USDJPY;120.138;;120.053;2015.05.12 13:44:54;120.053;;;55.93;[tp]
2015.05.12 12:56:04;Sell;0.57;USDJPY;120.126;;120.053;2015.05.12 13:44:54;120.053;;;34.66;[tp]
2015.05.12 12:55:01;Sell;0.40;USDJPY;120.116;;120.053;2015.05.12 13:44:54;120.053;;;20.99;[tp]
2015.05.12 12:53:06;Sell;0.29;USDJPY;120.099;;120.053;2015.05.12 13:44:54;120.053;;;11.11;[tp]
2015.05.12 12:34:05;Sell;0.21;USDJPY;120.089;;120.053;2015.05.12 13:44:54;120.053;;;6.30;[tp]
2015.05.12 13:00:06;Buy;1.11;GBPUSD;1.56522;;1.56567;2015.05.12 13:33:26;1.56567;;;49.95;[tp]
2015.05.12 12:56:02;Buy;0.79;GBPUSD;1.56536;;1.56567;2015.05.12 13:33:26;1.56567;;;24.49;[tp]
2015.05.12 12:55:04;Buy;0.57;GBPUSD;1.56565;;1.56567;2015.05.12 13:33:26;1.56567;;;1.14;[tp]
2015.05.12 12:54:04;Buy;0.40;GBPUSD;1.56594;;1.56567;2015.05.12 13:33:26;1.56567;;;-10.80;[tp]
2015.05.12 12:49:04;Buy;0.29;GBPUSD;1.56635;;1.56567;2015.05.12 13:33:26;1.56567;;;-19.72;[tp]
2015.05.12 12:48:07;Buy;0.21;GBPUSD;1.56655;;1.56567;2015.05.12 13:33:26;1.56567;;;-18.48;[tp]
2015.05.12 11:27:10;Buy;0.57;EURUSD;1.12408;;1.12505;2015.05.12 11:42:15;1.12505;;;55.29;[tp]
2015.05.12 11:25:08;Buy;0.40;EURUSD;1.12425;;1.12505;2015.05.12 11:42:15;1.12505;;;32.00;[tp]
2015.05.12 11:18:48;Buy;0.29;EURUSD;1.12436;;1.12505;2015.05.12 11:42:15;1.12505;;;20.01;[tp]
2015.05.12 11:16:10;Buy;0.21;EURUSD;1.12462;;1.12505;2015.05.12 11:42:15;1.12505;;;9.03;[tp]
2015.05.12 11:11:02;Buy;0.21;GBPUSD;1.56712;;1.56829;2015.05.12 11:36:21;1.56829;;;24.57;[tp]
2015.05.12 10:15:05;Buy;0.40;USDJPY;119.877;;119.969;2015.05.12 10:49:59;119.969;;;30.67;[tp]
2015.05.12 10:12:04;Buy;0.29;USDJPY;119.898;;119.969;2015.05.12 10:49:59;119.969;;;17.16;[tp]
2015.05.12 10:10:01;Buy;0.21;USDJPY;119.909;;119.969;2015.05.12 10:49:59;119.969;;;10.50;[tp]
2015.05.12 07:59:06;Buy;0.40;GBPUSD;1.55595;;1.55739;2015.05.12 08:05:07;1.55739;;;57.60;[tp]
2015.05.12 07:58:03;Buy;0.29;GBPUSD;1.55654;;1.55739;2015.05.12 08:05:07;1.55739;;;24.65;[tp]
2015.05.12 07:57:08;Buy;0.21;GBPUSD;1.55687;;1.55739;2015.05.12 08:05:07;1.55739;;;10.92;[tp]
2015.05.12 07:21:06;Buy;0.57;USDJPY;119.945;;120.062;2015.05.12 08:00:26;120.062;;;55.55;[tp]
2015.05.12 07:20:07;Buy;0.40;USDJPY;119.963;;120.062;2015.05.12 08:00:26;120.062;;;32.98;[tp]
2015.05.12 07:19:10;Buy;0.29;USDJPY;119.977;;120.062;2015.05.12 08:00:26;120.062;;;20.53;[tp]
2015.05.12 07:18:01;Buy;0.21;USDJPY;120.055;;120.062;2015.05.12 08:00:26;120.062;;;1.22;[tp]
2015.05.12 05:03:02;Sell;1.11;EURUSD;1.11726;;1.11732;2015.05.12 05:46:40;1.11732;;;-6.66;[tp]
2015.05.12 04:53:03;Sell;0.79;EURUSD;1.11710;;1.11732;2015.05.12 05:46:40;1.11732;;;-17.38;[tp]
2015.05.12 04:51:05;Sell;0.57;EURUSD;1.11698;;1.11732;2015.05.12 05:46:40;1.11732;;;-19.38;[tp]
2015.05.12 04:50:06;Sell;0.40;EURUSD;1.11678;;1.11732;2015.05.12 05:46:40;1.11732;;;-21.60;[tp]
2015.05.12 04:49:05;Sell;0.29;EURUSD;1.11658;;1.11732;2015.05.12 05:46:40;1.11732;;;-21.46;[tp]
2015.05.12 02:47:02;Sell;0.21;EURUSD;1.11646;;1.11732;2015.05.12 05:46:40;1.11732;;;-18.06;[tp]
2015.05.12 00:52:06;Buy;1.11;GBPUSD;1.55710;;1.55754;2015.05.12 02:38:46;1.55754;;;48.84;[tp]
2015.05.11 23:37:01;Buy;0.79;GBPUSD;1.55721;;1.55754;2015.05.12 02:38:46;1.55754;;-0.87;26.07;[tp]
2015.05.11 23:31:02;Buy;0.57;GBPUSD;1.55744;;1.55754;2015.05.12 02:38:46;1.55754;;-0.63;5.70;[tp]
2015.05.11 22:51:03;Buy;0.40;GBPUSD;1.55756;;1.55754;2015.05.12 02:38:46;1.55754;;-0.44;-0.80;[tp]
2015.05.11 22:50:02;Buy;0.29;GBPUSD;1.55789;;1.55754;2015.05.12 02:38:46;1.55754;;-0.32;-10.15;[tp]
2015.05.11 22:26:01;Buy;0.21;GBPUSD;1.55819;;1.55754;2015.05.12 02:38:46;1.55754;;-0.23;-13.65;[tp]
2015.05.12 00:54:02;Buy;1.11;EURUSD;1.11374;;1.11474;2015.05.12 02:05:32;1.11474;;;111.00;[tp]
2015.05.12 00:52:01;Buy;0.79;EURUSD;1.11386;;1.11474;2015.05.12 02:05:32;1.11474;;;69.52;[tp]
2015.05.11 23:51:02;Buy;0.57;EURUSD;1.11423;;1.11474;2015.05.12 02:05:32;1.11474;;-1.60;29.07;[tp]
2015.05.11 23:50:13;Buy;0.40;EURUSD;1.11438;;1.11474;2015.05.12 02:05:32;1.11474;;-1.12;14.40;[tp]
2015.05.11 23:30:03;Buy;0.29;EURUSD;1.11467;;1.11474;2015.05.12 02:05:32;1.11474;;-0.81;2.03;[tp]
2015.05.11 23:27:14;Buy;0.21;EURUSD;1.11478;;1.11474;2015.05.12 02:05:32;1.11474;;-0.59;-0.84;[tp]
2015.05.11 18:45:05;Buy;0.79;GBPUSD;1.55791;;1.55891;2015.05.11 18:59:27;1.55891;;;79.00;[tp]
2015.05.11 18:42:02;Buy;0.57;GBPUSD;1.55815;;1.55891;2015.05.11 18:59:27;1.55891;;;43.32;[tp]
2015.05.11 18:41:01;Buy;0.40;GBPUSD;1.55828;;1.55891;2015.05.11 18:59:27;1.55891;;;25.20;[tp]
2015.05.11 18:25:01;Buy;0.29;GBPUSD;1.55843;;1.55891;2015.05.11 18:59:27;1.55891;;;13.92;[tp]
2015.05.11 18:24:00;Buy;0.21;GBPUSD;1.55859;;1.55891;2015.05.11 18:59:27;1.55891;;;6.72;[tp]
2015.05.11 17:52:03;Sell;0.29;EURUSD;1.11682;;1.11564;2015.05.11 18:27:41;1.11564;;;34.22;[tp]
2015.05.11 17:51:06;Sell;0.21;EURUSD;1.11670;;1.11564;2015.05.11 18:27:41;1.11564;;;22.26;[tp]
2015.05.11 17:39:15;Sell;0.40;GBPUSD;1.56100;;1.55968;2015.05.11 17:59:10;1.55968;;;52.80;[tp]
2015.05.11 17:38:04;Sell;0.29;GBPUSD;1.56067;;1.55968;2015.05.11 17:59:10;1.55968;;;28.71;[tp]
2015.05.11 17:30:02;Sell;0.21;GBPUSD;1.55993;;1.55968;2015.05.11 17:59:10;1.55968;;;5.25;[tp]
2015.05.11 16:13:01;Sell;1.11;GBPUSD;1.55968;;1.55897;2015.05.11 16:20:07;1.55897;;;78.81;[tp]
2015.05.11 16:02:00;Sell;0.79;GBPUSD;1.55947;;1.55897;2015.05.11 16:20:07;1.55897;;;39.50;[tp]
2015.05.11 16:01:05;Sell;0.57;GBPUSD;1.55935;;1.55897;2015.05.11 16:20:07;1.55897;;;21.66;[tp]
2015.05.11 15:56:02;Sell;0.40;GBPUSD;1.55914;;1.55897;2015.05.11 16:20:07;1.55897;;;6.80;[tp]
2015.05.11 15:55:06;Sell;0.29;GBPUSD;1.55887;;1.55897;2015.05.11 16:20:07;1.55897;;;-2.90;[tp]
2015.05.11 15:54:02;Sell;0.21;GBPUSD;1.55871;;1.55897;2015.05.11 16:20:07;1.55897;;;-5.46;[tp]
2015.05.11 14:13:17;Sell;0.57;GBPUSD;1.55690;;1.55543;2015.05.11 14:20:56;1.55543;;;83.79;[tp]
2015.05.11 14:07:20;Sell;0.40;GBPUSD;1.55651;;1.55543;2015.05.11 14:20:56;1.55543;;;43.20;[tp]
2015.05.11 14:02:16;Sell;0.29;GBPUSD;1.55620;;1.55543;2015.05.11 14:20:56;1.55543;;;22.33;[tp]
2015.05.11 14:00:20;Sell;0.21;GBPUSD;1.55576;;1.55543;2015.05.11 14:20:56;1.55543;;;6.93;[tp]
2015.05.11 11:22:09;Buy;0.29;GBPUSD;1.54647;;1.54766;2015.05.11 11:34:03;1.54766;;;34.51;[tp]
2015.05.11 11:17:02;Buy;0.21;GBPUSD;1.54688;;1.54766;2015.05.11 11:34:03;1.54766;;;16.38;[tp]
2015.05.11 09:58:05;Sell;1.11;GBPUSD;1.54506;;1.54504;2015.05.11 10:23:41;1.54504;;;2.22;[tp]
2015.05.11 09:57:04;Sell;0.79;GBPUSD;1.54463;;1.54504;2015.05.11 10:23:41;1.54504;;;-32.39;[tp]
2015.05.11 09:56:01;Sell;0.57;GBPUSD;1.54451;;1.54504;2015.05.11 10:23:41;1.54504;;;-30.21;[tp]
2015.05.11 09:54:00;Sell;0.40;GBPUSD;1.54430;;1.54504;2015.05.11 10:23:41;1.54504;;;-29.60;[tp]
2015.05.11 09:48:03;Sell;0.29;GBPUSD;1.54382;;1.54504;2015.05.11 10:23:41;1.54504;;;-35.38;[tp]
2015.05.11 09:47:02;Sell;0.21;GBPUSD;1.54345;;1.54504;2015.05.11 10:23:41;1.54504;;;-33.39;[tp]
2015.05.11 07:22:32;Sell;1.11;USDJPY;119.965;;119.924;2015.05.11 08:52:34;119.924;;;37.95;[tp]
2015.05.11 05:56:09;Sell;0.79;USDJPY;119.953;;119.924;2015.05.11 08:52:34;119.924;;;19.10;[tp]
2015.05.11 03:29:27;Sell;0.57;USDJPY;119.929;;119.924;2015.05.11 08:52:34;119.924;;;2.38;[tp]
2015.05.11 03:19:22;Sell;0.40;USDJPY;119.915;;119.924;2015.05.11 08:52:34;119.924;;;-3.00;[tp]
2015.05.11 03:12:17;Sell;0.29;USDJPY;119.899;;119.924;2015.05.11 08:52:34;119.924;;;-6.05;[tp]
2015.05.11 03:10:02;Sell;0.21;USDJPY;119.889;;119.924;2015.05.11 08:52:34;119.924;;;-6.13;[tp]
2015.05.11 07:49:04;Buy;1.11;EURUSD;1.11535;;1.11665;2015.05.11 08:05:29;1.11665;;;144.30;[tp]
2015.05.11 07:48:04;Buy;0.79;EURUSD;1.11575;;1.11665;2015.05.11 08:05:29;1.11665;;;71.10;[tp]
2015.05.11 07:47:01;Buy;0.57;EURUSD;1.11625;;1.11665;2015.05.11 08:05:29;1.11665;;;22.80;[tp]
2015.05.11 07:46:01;Buy;0.40;EURUSD;1.11641;;1.11665;2015.05.11 08:05:29;1.11665;;;9.60;[tp]
2015.05.11 07:27:02;Buy;0.29;EURUSD;1.11655;;1.11665;2015.05.11 08:05:29;1.11665;;;2.90;[tp]
2015.05.11 07:26:11;Buy;0.21;EURUSD;1.11675;;1.11665;2015.05.11 08:05:29;1.11665;;;-2.10;[tp]
2015.05.11 06:53:01;Sell;1.11;EURUSD;1.11735;;1.11704;2015.05.11 07:24:22;1.11704;;;34.41;[tp]
2015.05.11 06:44:12;Sell;0.79;EURUSD;1.11721;;1.11704;2015.05.11 07:24:22;1.11704;;;13.43;[tp]
2015.05.11 06:43:03;Sell;0.57;EURUSD;1.11658;;1.11704;2015.05.11 07:24:22;1.11704;;;-26.22;[tp]
2015.05.11 06:32:01;Sell;0.40;EURUSD;1.11639;;1.11704;2015.05.11 07:24:22;1.11704;;;-26.00;[tp]
2015.05.11 06:17:16;Sell;0.29;EURUSD;1.11625;;1.11704;2015.05.11 07:24:22;1.11704;;;-22.91;[tp]
2015.05.11 06:11:02;Sell;0.21;EURUSD;1.11599;;1.11704;2015.05.11 07:24:22;1.11704;;;-22.05;[tp]
2015.05.11 05:10:06;Sell;0.21;EURUSD;1.11526;;1.11443;2015.05.11 05:18:53;1.11443;;;17.43;[tp]
2015.05.11 03:34:03;Buy;1.11;EURUSD;1.11362;;1.11451;2015.05.11 04:03:47;1.11451;;;98.79;[tp]
2015.05.11 03:27:02;Buy;0.79;EURUSD;1.11390;;1.11451;2015.05.11 04:03:47;1.11451;;;48.19;[tp]
2015.05.11 03:26:03;Buy;0.57;EURUSD;1.11420;;1.11451;2015.05.11 04:03:47;1.11451;;;17.67;[tp]
2015.05.11 03:23:03;Buy;0.40;EURUSD;1.11435;;1.11451;2015.05.11 04:03:47;1.11451;;;6.40;[tp]
2015.05.11 03:22:03;Buy;1.11;GBPUSD;1.54120;;1.54172;2015.05.11 04:03:47;1.54172;;;57.72;[tp]
2015.05.11 03:22:01;Buy;0.29;EURUSD;1.11452;;1.11451;2015.05.11 04:03:47;1.11451;;;-0.29;[tp]
2015.05.11 03:20:03;Buy;0.21;EURUSD;1.11473;;1.11451;2015.05.11 04:03:47;1.11451;;;-4.62;[tp]
2015.05.11 03:20:01;Buy;0.79;GBPUSD;1.54136;;1.54172;2015.05.11 04:03:47;1.54172;;;28.44;[tp]
2015.05.11 03:19:20;Buy;0.57;GBPUSD;1.54156;;1.54172;2015.05.11 04:03:47;1.54172;;;9.12;[tp]
2015.05.11 01:08:11;Buy;0.40;GBPUSD;1.54194;;1.54172;2015.05.11 04:03:47;1.54172;;;-8.80;[tp]
2015.05.11 00:57:05;Buy;0.29;GBPUSD;1.54248;;1.54172;2015.05.11 04:03:47;1.54172;;;-22.04;[tp]
2015.05.11 00:55:21;Buy;0.21;GBPUSD;1.54289;;1.54172;2015.05.11 04:03:47;1.54172;;;-24.57;[tp]
2015.05.10 23:55:03;Buy;0.40;GBPUSD;1.54322;;1.54406;2015.05.11 00:01:55;1.54406;;;33.60;[tp]
2015.05.10 23:49:16;Buy;0.29;GBPUSD;1.54327;;1.54406;2015.05.11 00:01:55;1.54406;;;22.91;[tp]
2015.05.10 23:14:08;Buy;0.21;GBPUSD;1.54341;;1.54406;2015.05.11 00:01:55;1.54406;;;13.65;[tp]
2015.05.08 19:34:10;Sell;0.21;EURUSD;1.12164;;1.12066;2015.05.08 19:42:09;1.12066;;;20.58;[tp]
2015.05.08 18:32:03;Buy;0.79;EURUSD;1.11985;;1.12115;2015.05.08 19:14:07;1.12115;;;102.70;[tp]
2015.05.08 18:30:04;Buy;0.57;EURUSD;1.12029;;1.12115;2015.05.08 19:14:07;1.12115;;;49.02;[tp]
2015.05.08 18:15:02;Buy;0.40;EURUSD;1.12043;;1.12115;2015.05.08 19:14:07;1.12115;;;28.80;[tp]
2015.05.08 18:12:07;Buy;0.29;EURUSD;1.12075;;1.12115;2015.05.08 19:14:07;1.12115;;;11.60;[tp]
2015.05.08 18:09:07;Buy;0.21;EURUSD;1.12093;;1.12115;2015.05.08 19:14:07;1.12115;;;4.62;[tp]
2015.05.08 17:47:14;Sell;1.11;GBPUSD;1.54690;;1.54635;2015.05.08 18:00:36;1.54635;;;61.05;[tp]
2015.05.08 17:45:11;Sell;0.79;GBPUSD;1.54678;;1.54635;2015.05.08 18:00:36;1.54635;;;33.97;[tp]
2015.05.08 17:14:01;Sell;0.57;GBPUSD;1.54658;;1.54635;2015.05.08 18:00:36;1.54635;;;13.11;[tp]
2015.05.08 17:11:03;Sell;0.40;GBPUSD;1.54627;;1.54635;2015.05.08 18:00:36;1.54635;;;-3.20;[tp]
2015.05.08 17:10:15;Sell;0.29;GBPUSD;1.54599;;1.54635;2015.05.08 18:00:36;1.54635;;;-10.44;[tp]
2015.05.08 17:09:04;Sell;0.21;GBPUSD;1.54584;;1.54635;2015.05.08 18:00:36;1.54635;;;-10.71;[tp]
2015.05.08 16:14:04;Buy;0.29;EURUSD;1.12183;;1.12286;2015.05.08 16:35:00;1.12286;;;29.87;[tp]
2015.05.08 16:13:06;Buy;0.21;EURUSD;1.12194;;1.12286;2015.05.08 16:35:00;1.12286;;;19.32;[tp]
2015.05.08 16:14:00;Buy;0.29;GBPUSD;1.54368;;1.54478;2015.05.08 16:30:20;1.54478;;;31.90;[tp]
2015.05.08 16:13:06;Buy;0.21;GBPUSD;1.54384;;1.54478;2015.05.08 16:30:20;1.54478;;;19.74;[tp]
2015.05.08 15:43:08;Sell;0.79;EURUSD;1.12521;;1.12314;2015.05.08 16:05:22;1.12314;;;163.53;[tp]
2015.05.08 15:39:04;Sell;0.57;EURUSD;1.12378;;1.12314;2015.05.08 16:05:22;1.12314;;;36.48;[tp]
2015.05.08 15:26:04;Sell;0.40;EURUSD;1.12354;;1.12314;2015.05.08 16:05:22;1.12314;;;16.00;[tp]
2015.05.08 15:25:08;Sell;0.29;EURUSD;1.12335;;1.12314;2015.05.08 16:05:22;1.12314;;;6.09;[tp]
2015.05.08 15:23:04;Sell;0.21;EURUSD;1.12297;;1.12314;2015.05.08 16:05:22;1.12314;;;-3.57;[tp]
2015.05.08 14:36:03;Sell;0.79;USDJPY;119.889;;119.799;2015.05.08 14:46:24;119.799;;;59.35;[tp]
2015.05.08 14:35:06;Sell;0.57;USDJPY;119.872;;119.799;2015.05.08 14:46:24;119.799;;;34.73;[tp]
2015.05.08 14:15:01;Sell;0.40;USDJPY;119.861;;119.799;2015.05.08 14:46:24;119.799;;;20.70;[tp]
2015.05.08 14:06:07;Sell;0.29;USDJPY;119.845;;119.799;2015.05.08 14:46:24;119.799;;;11.14;[tp]
2015.05.08 14:05:07;Sell;0.21;USDJPY;119.828;;119.799;2015.05.08 14:46:24;119.799;;;5.08;[tp]
2015.05.08 14:36:04;Buy;0.29;EURUSD;1.11892;;1.12028;2015.05.08 14:41:54;1.12028;;;39.44;[tp]
2015.05.08 14:35:19;Buy;0.21;EURUSD;1.11925;;1.12028;2015.05.08 14:41:54;1.12028;;;21.63;[tp]
2015.05.08 14:36:04;Buy;0.29;GBPUSD;1.53647;;1.53760;2015.05.08 14:37:44;1.53760;;;32.77;[tp]
2015.05.08 14:35:06;Buy;0.21;GBPUSD;1.53653;;1.53760;2015.05.08 14:37:44;1.53760;;;22.47;[tp]
2015.05.08 14:15:05;Buy;0.57;EURUSD;1.12063;;1.12224;2015.05.08 14:21:05;1.12224;;;91.77;[tp]
2015.05.08 14:05:07;Buy;0.40;EURUSD;1.12084;;1.12224;2015.05.08 14:21:05;1.12224;;;56.00;[tp]
2015.05.08 14:04:30;Buy;0.29;EURUSD;1.12109;;1.12224;2015.05.08 14:21:05;1.12224;;;33.35;[tp]
2015.05.08 14:01:02;Buy;0.21;EURUSD;1.12215;;1.12224;2015.05.08 14:21:05;1.12224;;;1.89;[tp]
2015.05.08 13:25:07;Buy;0.29;USDJPY;119.611;;119.738;2015.05.08 13:44:06;119.738;;;30.76;[tp]
2015.05.08 13:24:00;Buy;0.21;USDJPY;119.641;;119.738;2015.05.08 13:44:06;119.738;;;17.01;[tp]
2015.05.08 12:59:45;Sell;0.21;EURUSD;1.12635;;1.12471;2015.05.08 13:09:17;1.12471;;;34.44;[tp]
2015.05.08 12:03:07;Sell;0.40;USDJPY;120.202;;120.108;2015.05.08 12:29:48;120.108;;;31.31;[tp]
2015.05.08 12:02:09;Sell;0.29;USDJPY;120.177;;120.108;2015.05.08 12:29:48;120.108;;;16.66;[tp]
2015.05.08 11:52:06;Sell;0.21;USDJPY;120.166;;120.108;2015.05.08 12:29:48;120.108;;;10.14;[tp]
2015.05.08 12:02:10;Buy;0.57;GBPUSD;1.54055;;1.54183;2015.05.08 12:24:53;1.54183;;;72.96;[tp]
2015.05.08 12:00:05;Buy;0.40;GBPUSD;1.54101;;1.54183;2015.05.08 12:24:53;1.54183;;;32.80;[tp]
2015.05.08 11:58:03;Buy;0.29;GBPUSD;1.54143;;1.54183;2015.05.08 12:24:53;1.54183;;;11.60;[tp]
2015.05.08 11:56:02;Buy;0.21;GBPUSD;1.54157;;1.54183;2015.05.08 12:24:53;1.54183;;;5.46;[tp]
2015.05.08 11:16:08;Buy;0.57;EURUSD;1.12140;;1.12239;2015.05.08 11:36:47;1.12239;;;56.43;[tp]
2015.05.08 11:00:13;Buy;0.40;EURUSD;1.12158;;1.12239;2015.05.08 11:36:47;1.12239;;;32.40;[tp]
2015.05.08 10:44:08;Buy;0.29;EURUSD;1.12169;;1.12239;2015.05.08 11:36:47;1.12239;;;20.30;[tp]
2015.05.08 10:34:04;Buy;0.21;EURUSD;1.12203;;1.12239;2015.05.08 11:36:47;1.12239;;;7.56;[tp]
2015.05.08 08:50:02;Sell;0.79;USDJPY;120.079;;119.986;2015.05.08 09:43:10;119.986;;;61.23;[tp]
